Id,SalePrice
1986,209045.38853622763
1987,183742.16976592032
1988,178432.9486983581
1989,191653.85546204328
1990,214026.53145017198
1991,224091.66205440022
1992,204084.95555500788
1993,172900.45712895266
1994,222084.75355027735
1995,177663.42208613738
1996,252044.59398576056
1997,321616.16892976186
1998,360912.5253467612
1999,267569.4888816828
2000,312327.0952054049
2001,248979.42356202865
2002,235761.77680357447
2003,258559.78312581306
2004,248571.7212689571
2005,233441.35807049603
2006,245620.2850079053
2007,243323.31479206
2008,220142.81862882903
2009,183945.78432449274
2010,196644.58982631317
2011,139019.18439025513
2012,178134.46012307875
2013,182891.35108809234
2014,187075.09246436952
2015,209817.50694498105
2016,189267.39345529277
2017,205069.14002647373
2018,122034.76378793547
2019,131508.80183859047
2020,110034.01120938131
2021,119834.47113100339
2022,173774.4969342794
2023,132150.2050097304
2024,246269.7702348277
2025,360985.6804900792
2026,180712.66607343825
2027,149098.66401633475
2028,155977.4353798976
2029,154650.0270993727
2030,270358.26947332575
2031,258128.4054286095
2032,267781.4234252387
2033,269385.1690783271
2034,165724.6892793974
2035,195306.31933525603
2036,199072.45124283718
2037,199988.21739116177
2038,304866.5526974304
2039,235993.94233448055
2040,369342.4251034782
2041,263107.5492962366
2042,193526.73538098962
2043,165222.82796580083
2044,171181.92141470796
2045,212341.25098774154
2046,142202.72382617195
2047,142304.22429137045
2048,133552.1688757456
2049,140671.0869234569
2050,191709.07512300301
2051,107698.5920207291
2052,132321.96167871272
2053,145240.36747218014
2054,83859.82294206374
2055,168887.25098930264
2056,135778.0568364312
2057,128192.92537910603
2058,212414.3440067887
2059,130693.20911489606
2060,172827.94416689215
2061,182799.58271292128
2062,133225.94208428418
2063,116140.23050928091
2064,139738.00044396234
2065,123336.00365824396
2066,174373.82166061466
2067,120215.8545903579
2068,147705.07139769796
2069,83858.27540815709
2070,111705.20127911968
2071,89849.83193676028
2072,132115.4732189882
2073,136230.8221465981
2074,180237.1267883327
2075,148598.45589059568
2076,125083.5868474201
2077,156270.7614544609
2078,127852.97125834295
2079,134614.272487312
2080,117899.52825133127
2081,122640.11299641499
2082,123954.9529460069
2083,137243.41789227104
2084,113923.84177494774
2085,123689.06330528666
2086,103575.83098699996
2087,112766.80051691821
2088,91872.23060211314
2089,70887.57513269769
2090,129914.93923944511
2091,117521.91849402555
2092,122947.60561170008
2093,127889.75004331401
2094,134966.7458221699
2095,146274.1113227804
2096,79582.76304174669
2097,96099.03679810224
2098,141380.76789459374
2099,68546.11814409857
2100,97908.76672260412
2101,116089.04883765346
2102,139328.2723667743
2103,99607.08821577027
2104,126687.56215785393
2105,118238.10506227498
2106,68238.56434486552
2107,212886.55153767508
2108,112324.91780046586
2109,108257.88874884135
2110,129300.85233806759
2111,167624.95399961105
2112,131446.87065838583
2113,115529.20091359525
2114,102907.9160224956
2115,154669.4150084532
2116,119317.37858928562
2117,142467.01909091562
2118,114978.88791240235
2119,111210.16193206547
2120,108466.37189745
2121,85847.23901392547
2122,105111.15253811126
2123,84357.9405613193
2124,176657.35623672706
2125,126334.77783046868
2126,152925.63109357932
2127,161093.23860817135
2128,128682.3702890669
2129,107353.59657403006
2130,138525.57306531756
2131,153409.59237504902
2132,114457.43735937178
2133,122311.31403212693
2134,120258.03291531591
2135,100976.07047408506
2136,78747.47618503857
2137,112781.48908901594
2138,133478.43797907748
2139,154906.21978191353
2140,140363.78153842155
2141,143111.70787465494
2142,129933.72311055864
2143,147672.5389278543
2144,138359.22553796865
2145,137433.80791347215
2146,167005.18185512506
2147,133968.62497338193
2148,130128.72028529573
2149,142810.04278729492
2150,214107.23045538226
2151,135019.0898266338
2152,174751.6702949526
2153,168497.88642203817
2154,109379.9797167443
2155,126991.12889707326
2156,244878.52050726878
2157,231446.49255556174
2158,242889.72548750453
2159,215345.29201822513
2160,176583.86875219145
2161,241099.98463062302
2162,413160.6533853502
2163,343874.27927472553
2164,251216.2895775755
2165,178056.92967255428
2166,139749.9867084782
2167,226571.30539633788
2168,201424.29233294018
2169,200531.2137501753
2170,219682.13512647955
2171,143789.7265907703
2172,136613.8198786798
2173,158730.08564469844
2174,230791.03901789678
2175,324461.87759651436
2176,315384.1095414335
2177,240897.64150977798
2178,209378.94740347136
2179,141278.08687648407
2180,214576.27226135583
2181,190902.92109245868
2182,211064.35941823563
2183,187280.56567835444
2184,129612.19580960604
2185,121070.5825808789
2186,141126.95221700257
2187,155736.21376564258
2188,157572.36643260927
2189,215770.77314387885
2190,84792.12090228054
2191,86899.54411109058
2192,96832.17237961081
2193,104209.35348173931
2194,99313.69009576084
2195,121508.24207338563
2196,111827.31535752513
2197,118302.04207539036
2198,160206.84521534294
2199,172396.8485829502
2200,135004.93059936966
2201,139116.7697322869
2202,215416.18843497024
2203,144061.98198733552
2204,174760.72172402538
2205,104909.72763422535
2206,144536.9446418705
2207,212556.81297895525
2208,251147.15496556766
2209,206641.13049886737
2210,124053.33087681989
2211,120515.7402151947
2212,111399.73168012814
2213,113536.29074953255
2214,131678.70896182512
2215,102839.5368016601
2216,149295.78186684125
2217,99948.46843263262
2218,86580.56610828827
2219,77131.1692258597
2220,88016.16304550086
2221,304812.3382152985
2222,258737.816285273
2223,266289.63645280665
2224,214690.2075505164
2225,120637.96486765919
2226,177912.5147591838
2227,190026.79428353926
2228,266758.11633537564
2229,241068.33355769655
2230,136808.13660197263
2231,215200.82446441005
2232,179424.85665620473
2233,168972.69139938836
2234,248847.28323421252
2235,222147.27590186687
2236,283054.8737607746
2237,358289.52028069977
2238,205081.67347393557
2239,116953.71809840127
2240,160083.0356793324
2241,164030.68900478372
2242,137152.7919998731
2243,128672.60773222543
2244,109929.81296576855
2245,115917.75837641805
2246,146749.81670303538
2247,109565.17602702895
2248,126946.43966423362
2249,124872.98417186284
2250,135952.09835634095
2251,143208.1439077307
2252,171291.97961361113
2253,148139.12153979173
2254,161614.33029335074
2255,176753.19333184743
2256,186376.28277772325
2257,191221.0128561371
2258,176352.0406662475
2259,168016.79738936556
2260,169957.65755339726
2261,201618.82174364408
2262,228908.53608525643
2263,342095.6112802163
2264,391949.61648156674
2265,190822.0043056231
2266,294108.75757942954
2267,374464.7861095511
2268,397441.0882410363
2269,146780.9801012831
2270,191675.3785956862
2271,238269.7668366905
2272,208508.07277070117
2273,161568.12941268148
2274,168068.43531972935
2275,171181.77256673793
2276,197941.90769642612
2277,178619.8069531152
2278,141746.7652199389
2279,130997.98616523932
2280,132165.95178788883
2281,160355.20016368374
2282,180111.03973527267
2283,106933.12542749621
2284,112756.26426724676
2285,164541.12937340792
2286,119496.73280643456
2287,355110.5897466731
2288,277141.1974216413
2289,389661.3090708676
2290,439466.6026107298
2291,325533.7815090141
2292,429889.5786739993
2293,461160.5191320927
2294,421130.70684895816
2295,436470.45678644616
2296,259214.6798326028
2297,308867.2281525184
2298,325906.2136972989
2299,384433.2367057423
2300,337262.0620215056
2301,275239.51852538274
2302,232935.22209048236
2303,242675.9448886012
2304,227016.410365212
2305,176837.12301338743
2306,168520.62296711197
2307,172949.52173475124
2308,218387.23802057555
2309,277666.8183153385
2310,226058.9809230646
2311,197678.7947635979
2312,176824.92452990205
2313,177833.31866045418
2314,182983.7465772761
2315,183537.14751815048
2316,178410.62984045467
2317,171546.05567331152
2318,177282.36228722465
2319,183644.48029833412
2320,190552.30985292417
2321,239896.00906852275
2322,176817.80176188014
2323,183965.96107515346
2324,167023.71797711277
2325,204875.4160690323
2326,166179.79293443443
2327,213000.17692707645
2328,222477.82572515475
2329,179758.35948248804
2330,169765.3277583198
2331,340665.1528122694
2332,404319.8139379731
2333,325063.85622693284
2334,258957.44279058918
2335,263466.5455836214
2336,339077.8904109264
2337,201175.84023239845
2338,275762.34928946267
2339,214332.183942073
2340,400844.23262527573
2341,198961.8961014504
2342,230787.74641471196
2343,210366.0376434134
2344,223690.4234762239
2345,248949.84059480837
2346,230101.20618118456
2347,199484.11465165828
2348,237784.0665452918
2349,162910.76398050113
2350,287867.68176555395
2351,238665.93441627917
2352,253218.20484725988
2353,231283.39497779333
2354,135241.74771598706
2355,162044.39676298967
2356,151501.93767938556
2357,188789.53697145844
2358,195235.3958333081
2359,127784.1521648033
2360,111613.34068288052
2361,140292.39020562478
2362,273124.6269620504
2363,141305.29080373523
2364,167469.7185509079
2365,215895.23364827054
2366,182261.6534335089
2367,197013.87730837348
2368,225677.55761818102
2369,221024.28277420794
2370,155791.7640645527
2371,164691.02702526283
2372,194902.57933865456
2373,277173.28824133746
2374,312331.10774001124
2375,253344.3375714789
2376,286243.7335693623
2377,371185.3883648644
2378,140817.4321159529
2379,189567.2999043447
2380,144121.79670184947
2381,164247.31642129045
2382,192282.62857107684
2383,197979.5334786035
2384,241468.94793841403
2385,157663.60819778455
2386,136432.8784317883
2387,139532.679115264
2388,102852.46500475776
2389,128604.76103098823
2390,150202.1676918885
2391,142325.05622179626
2392,115119.57260253462
2393,172466.34840861292
2394,146851.72575055956
2395,201635.50065923564
2396,140091.42456334984
2397,221548.55578659932
2398,133527.4159519916
2399,79607.77572099565
2400,60999.15741772636
2401,105409.12820023617
2402,140969.27155067917
2403,141062.15953433776
2404,144147.6710246343
2405,154606.99428636223
2406,145017.6631004757
2407,127450.0516580181
2408,146454.2261388524
2409,130189.53144217865
2410,165530.61314106823
2411,119564.50340351685
2412,162013.47020708557
2413,136694.2102739321
2414,136618.2744157479
2415,140098.87801542855
2416,131955.9439616732
2417,138330.18841084183
2418,123477.8741483438
2419,113565.79414578811
2420,121663.43334544216
2421,148533.8550712473
2422,117956.44877870724
2423,129816.67451723474
2424,147697.11329683295
2425,187281.9352423774
2426,136392.0555534297
2427,134713.98448154895
2428,162980.8914006121
2429,122450.91026998119
2430,129190.43456081879
2431,114499.60968075735
2432,151606.67177616767
2433,146343.7639615667
2434,141943.29245735295
2435,142254.10536576423
2436,106867.63996361625
2437,106928.50845241877
2438,125644.92211855574
2439,111390.32016254067
2440,122133.10547241435
2441,100389.73414737202
2442,102196.61381179217
2443,121135.0369326788
2444,126303.18083339377
2445,77977.86240084156
2446,134106.7442131223
2447,193685.92647511893
2448,131827.05658776814
2449,107788.6652811571
2450,152484.88261783725
2451,112735.03913309815
2452,209327.16363279155
2453,95140.30151803847
2454,133487.6216230927
2455,107527.91563216191
2456,127442.3659768043
2457,118784.60757979503
2458,116875.3127913978
2459,108920.49830578611
2460,133239.96562198998
2461,109704.0514618573
2462,128258.2901077852
2463,123809.34721374315
2464,156984.1625561408
2465,132799.3827482272
2466,111065.46697005152
2467,149472.71422986404
2468,67952.26172170757
2469,73930.12121094248
2470,175333.43062216108
2471,202835.86134031197
2472,162951.55696450302
2473,121079.31833286435
2474,92461.94681763425
2475,218523.24103189041
2476,105424.31459169873
2477,127246.98614876292
2478,157866.77581277635
2479,112136.43078514266
2480,145981.9038969001
2481,115224.63413917666
2482,127739.23801709783
2483,113689.8146146631
2484,114496.68549975137
2485,125448.35459361335
2486,148222.07388032
2487,173910.97098735638
2488,162967.87156568925
2489,145563.19478962634
2490,151244.2374461457
2491,96876.9620441138
2492,178103.15892881167
2493,147693.44905264067
2494,156023.9847144863
2495,94806.54342795216
2496,233694.14228253442
2497,153935.88698339643
2498,109560.29315038415
2499,89650.5046988637
2500,123693.4774593119
2501,140594.48562063175
2502,142375.44631197923
2503,99453.1811327029
2504,182441.42200998275
2505,222766.79526832805
2506,257321.76796601078
2507,328422.8821687283
2508,257321.76796601078
2509,210149.4772129413
2510,224611.69685144626
2511,179438.66903996194
2512,202511.0752496101
2513,217181.57775723297
2514,252348.99457570384
2515,144110.18287030654
2516,164724.08137455492
2517,133745.7299990458
2518,151788.25618463632
2519,225370.93314289115
2520,205495.17879202266
2521,189789.2891423453
2522,218114.99218617618
2523,123364.92823795743
2524,136383.71599618506
2525,138351.88623514114
2526,140831.04433887088
2527,114774.51469232066
2528,126831.04219798741
2529,134838.1440499363
2530,115496.04986614572
2531,247661.95186820618
2532,217711.45627630767
2533,195821.0604384925
2534,231397.73956127744
2535,323887.7099309322
2536,225587.62367977193
2537,239903.95660070743
2538,184918.99100614188
2539,188830.04626248227
2540,173722.6614372863
2541,179399.58792175338
2542,161239.4916139573
2543,131449.27721800594
2544,128395.31133410557
2545,137397.4294731497
2546,134345.89917664442
2547,134666.0678963219
2548,155943.42246487268
2549,153470.23999044637
2550,267163.0876648288
2551,135878.87032147896
2552,124474.42792181214
2553,78782.03488315003
2554,113044.48521611388
2555,119705.99131414872
2556,105111.02041567073
2557,110203.38973053187
2558,161628.16224749736
2559,144500.61405357774
2560,129742.06608522146
2561,154136.89704504944
2562,125827.5709033398
2563,140109.49401436438
2564,196013.76919600312
2565,152542.4231319191
2566,154009.98118181893
2567,133003.46619802905
2568,192903.4033355711
2569,193719.69299576778
2570,122268.8423666525
2571,177893.76609891182
2572,190304.5407128695
2573,210528.43232117497
2574,298322.3357348746
2575,141400.31638916917
2576,122712.58990524204
2577,146062.3289157751
2578,93452.3298318033
2579,70530.54607096624
2580,131881.70825998735
2581,134959.3667659374
2582,123270.32159201516
2583,274785.92775754485
2584,165896.5973158332
2585,179152.75883232316
2586,227385.11321754727
2587,198891.0720416143
2588,155617.1660787799
2589,146427.54811591693
2590,216646.9667325736
2591,214761.91941647572
2592,209123.01336714835
2593,242161.1343488392
2594,184845.62329853312
2595,212988.16115100702
2596,336581.1378657471
2597,175635.55640350276
2598,263454.6716967883
2599,330035.0614416755
2600,195537.14526929124
2601,144832.06948052807
2602,79640.97009600929
2603,108513.14194656117
2604,91779.37498221894
2605,76779.76017744472
2606,150631.11257460358
2607,181134.41656908326
2608,204239.8900071888
2609,165671.9413319025
2610,121615.79086605193
2611,140839.74005308285
2612,147273.2952523945
2613,135855.210369333
2614,127148.29034737618
2615,148117.75492799596
2616,141164.20971184134
2617,169835.64400081942
2618,230313.5480448099
2619,189671.25852206777
2620,172553.65922647092
2621,176320.12384527866
2622,170565.07486856286
2623,247470.08589282422
2624,278116.2516141441
2625,334642.1581145566
2626,157851.78755960605
2627,192576.86999659252
2628,438009.2086943239
2629,574228.6553544006
2630,382702.84698725195
2631,444519.1789133202
2632,422878.99062967236
2633,321929.8056815067
2634,400678.4518185344
2635,156285.07467377913
2636,187013.60842536428
2637,192508.68539332677
2638,253645.0643731457
2639,189615.36493147138
2640,147305.34328065088
2641,99711.25608216709
2642,189490.51466955844
2643,99947.11886891563
2644,126839.98856330922
2645,107441.25709014134
2646,99483.07713461306
2647,99639.20080928423
2648,143724.46107059837
2649,150681.29000519088
2650,157383.8776186326
2651,148048.38448248396
2652,404271.5025985859
2653,242430.6515460487
2654,245168.00925481485
2655,402667.2519120883
2656,316745.8795047228
2657,347443.3113081217
2658,281715.11434350675
2659,320447.5734690071
2660,334067.899332185
2661,360124.56062767195
2662,351620.32857811777
2663,264183.8238079139
2664,268656.2989535792
2665,334525.6023777769
2666,290833.1497374398
2667,156520.05876330784
2668,189050.21126320507
2669,168650.8940655439
2670,293361.06565313495
2671,191689.171700456
2672,190012.3733610761
2673,200867.31833445947
2674,199961.05165938172
2675,186541.23292974356
2676,190435.0887589585
2677,186818.44931222312
2678,259620.45016415592
2679,273637.8062642293
2680,282058.8657892702
2681,410538.711053006
2682,350640.7807456899
2683,494875.2725848594
2684,324977.1974006333
2685,356731.12003360887
2686,244302.88632595737
2687,319284.82601489784
2688,226683.2916951302
2689,232011.41227077637
2690,445518.3793026483
2691,180423.95605222447
2692,132333.69724583655
2693,194416.87891997196
2694,138502.17683485648
2695,190424.57105456
2696,189323.10924358485
2697,178356.0672977021
2698,191180.55661174064
2699,177654.96872169414
2700,161017.86655266347
2701,157322.05710810338
2702,108474.14493169443
2703,144780.66635920873
2704,133203.7164442236
2705,117749.85594986702
2706,113752.50743882298
2707,128046.15053577335
2708,138916.62995982775
2709,113114.6857421466
2710,124147.1038908072
2711,283460.7592507915
2712,383774.57096711895
2713,173490.45708661835
2714,156311.982204304
2715,165183.1930798893
2716,159628.97166281205
2717,184521.69163710458
2718,225287.07547602517
2719,159983.32568804588
2720,174195.8871058993
2721,138027.0152587868
2722,164918.21251144135
2723,145289.83471290828
2724,132594.14603873272
2725,133939.9324586002
2726,144394.4028217775
2727,183689.0928203744
2728,165036.3591350345
2729,153020.80589872197
2730,144122.8800117347
2731,130240.52195677347
2732,127172.17776075365
2733,153315.7537813857
